CustomerID,last_purchase,n_orders,M,R,repeat,log_qty_sum,F_star,r_score,f_score,m_score,hard_cluster
12614,2011-03-07 10:22:00,1,315.6,277,0,29.061178522881317,4.409176778432197,4,1,2,F1
12615,2011-12-07 15:02:00,8,5740.98,1,1,640.1999076933943,97.22998615400914,5,5,5,R5
12616,2011-09-05 15:17:00,3,1131.1,94,1,119.18452778476927,18.827679167715388,5,3,3,F3
12617,2011-11-10 14:39:00,1,355.53,28,0,68.13472156962838,10.270208235444258,5,2,2,R5
12618,2011-11-18 11:10:00,1,177.31,21,0,21.152082405043178,3.2228123607564765,5,1,1,R5
12619,2011-11-23 14:52:00,10,3781.38,15,1,302.04133303524117,46.60619995528617,5,4,5,R5
12620,2011-11-25 10:20:00,3,1339.41,14,1,219.87789276526965,33.93168391479044,5,4,4,R5
12621,2011-12-08 11:25:00,35,24775.81,1,1,1969.6492321569292,297.9973848235394,5,5,5,R5
12622,2011-04-21 16:39:00,1,180.1,231,0,19.4652025666356,2.9697803849953397,4,1,1,F1
12623,2011-03-08 13:50:00,7,3747.84,275,1,404.4376507933732,61.81564761900598,4,5,5,R4
12624,2011-08-25 15:04:00,2,641.13,105,1,79.95583173856427,12.89337476078464,5,3,3,M2
12625,2011-05-12 09:54:00,4,5164.88,211,1,513.9063688099166,78.08595532148748,4,5,5,R4
12626,2011-11-16 16:06:00,9,6620.48,22,1,704.7736893150422,106.96605339725633,5,5,5,R5
12627,2011-11-29 12:07:00,7,4478.53,10,1,532.9102871146627,81.08654306719939,5,5,5,R5
12628,2011-12-05 13:15:00,3,786.46,3,1,91.98853214393266,14.7482798215899,5,3,3,R5
12629,2010-11-19 09:18:00,2,1558.22,385,1,119.82374863765133,18.8735622956477,3,3,4,R3
12630,2011-11-30 10:48:00,2,1270.88,9,1,133.157818862317,20.873672829347548,5,3,3,R5
12631,2011-10-13 13:53:00,6,3481.57,56,1,396.3111404513812,60.54667106770717,5,5,5,R5
12632,2010-07-07 09:39:00,2,804.88,520,1,97.93177032351943,15.589765548527915,2,3,3,F3
12633,2011-10-12 11:40:00,7,5678.16,58,1,674.3960462251213,102.30940693376817,5,5,5,F5
12634,2010-06-22 10:05:00,2,490.0,535,1,54.14421928017755,9.021632892026632,2,2,2,F2
12635,2011-09-11 11:04:00,4,2930.41,89,1,410.08017810239306,62.51202671535896,5,5,4,M4
12636,2009-12-01 09:55:00,1,141.0,738,0,0.6931471805599453,0.1539720770839918,1,1,1,F1
12637,2011-10-03 13:46:00,12,8340.31,66,1,1121.1359152852217,169.57038729278327,5,5,5,F5
12638,2011-11-06 13:11:00,2,921.49,32,1,120.76662820680819,19.01499423102123,5,3,3,M3
12639,2011-04-15 12:48:00,3,1312.37,238,1,140.72134266548736,22.0582013998231,4,3,4,R4
12640,2011-11-16 11:52:00,3,1174.58,23,1,93.7527076770853,15.012906151562795,5,3,3,R5
12641,2011-08-16 13:26:00,1,185.9,114,0,18.557481785444512,2.8336222678166765,5,1,1,F1
12642,2011-11-14 15:03:00,3,1013.26,24,1,107.45269174999655,17.06790376249948,5,3,3,R5
12643,2011-08-03 12:56:00,12,8350.42,127,1,202.88499442049462,31.832749163074194,5,4,5,M5
12644,2011-08-02 10:33:00,4,1918.49,129,1,235.1085560877502,36.266283413162526,5,4,4,M4
12645,2011-11-06 12:38:00,8,3539.3,33,1,401.88820486874494,61.48323073031173,5,5,5,R5
12646,2011-12-05 10:14:00,2,1346.97,4,1,124.39797669692948,19.559696504539424,5,3,4,R5
12647,2011-11-17 12:56:00,36,17924.35,21,1,1241.795773525647,188.86936602884708,5,5,5,R5
12648,2011-07-08 11:55:00,4,1112.0,154,1,129.8548833253648,20.47823249880472,4,3,3,M3
12649,2011-08-24 14:41:00,8,2294.65,106,1,299.6544014371963,46.148160215579445,5,4,4,M4
12650,2011-12-06 16:34:00,1,314.44,2,0,50.40023099915963,7.610034649873945,5,2,2,R5
12651,2011-01-09 12:46:00,4,377.75,334,1,65.9219432019061,10.888291480285915,3,2,2,M2
12652,2011-01-12 15:00:00,2,1017.03,330,1,115.87166642363084,18.28074996354463,3,3,3,F3
12653,2011-07-14 10:41:00,3,4160.83,148,1,247.97594245724858,38.14639136858728,4,4,5,F4
12654,2011-11-29 10:10:00,5,601.98,10,1,72.4368276414085,11.915524146211276,5,2,2,R5
12655,2010-10-12 09:17:00,1,261.35,423,0,26.028468707272385,3.9542703060908573,3,1,1,F1
12656,2011-11-22 13:42:00,8,6407.83,16,1,547.9352088739123,83.39028133108684,5,5,5,R5
12657,2011-11-28 15:47:00,4,1643.18,10,1,110.05995686311707,17.50899352946756,5,3,4,R5
12658,2011-11-21 10:22:00,1,686.05,18,0,73.51692064157909,11.077538096236864,5,2,3,R5
12659,2011-11-10 11:53:00,1,91.68,29,0,11.421358271444738,1.7632037407167107,5,1,1,R5
12660,2011-11-28 13:26:00,1,245.1,10,0,27.685041198972886,4.202756179845933,5,1,1,R5
12661,2010-09-29 16:46:00,1,162.0,435,0,32.791928203923554,4.968789230588532,2,1,1,M1
12662,2011-12-09 11:59:00,20,6988.02,0,1,865.4714030273256,131.62071045409883,5,5,5,R5
12663,2010-03-25 09:40:00,2,239.4,624,1,21.011929227747803,4.051789384162171,1,1,1,F1
12664,2011-12-01 17:07:00,11,6070.04,7,1,132.689343420712,21.253401513106798,5,3,5,R5
12665,2011-01-19 08:34:00,3,313.6,324,1,35.796708952275814,6.319506342841372,3,2,2,R3
12666,2010-11-10 16:40:00,1,1248.42,393,0,74.17778016246554,11.17666702436983,3,2,3,R3
12667,2011-10-12 17:00:00,1,620.13,57,0,76.86897187346261,11.580345781019393,5,2,2,R5
12668,2011-11-28 10:56:00,10,11444.68,11,1,1170.731013481264,176.9096520221896,5,5,5,R5
12669,2011-07-12 09:54:00,3,2744.0299999999997,150,1,233.79042973263617,36.01856445989542,4,4,4,F4
12670,2011-11-29 15:23:00,7,3760.29,9,1,290.6719481477169,44.75079222215753,5,4,5,R5
12671,2010-04-12 16:30:00,1,2622.481,605,0,141.94563895597125,21.34184584339569,1,3,4,M4
12672,2011-01-14 09:20:00,2,437.05,329,1,40.677009153826155,7.001551373073923,3,2,2,M2
12673,2011-12-04 13:55:00,3,1230.02,4,1,155.84483230003025,24.326724845004534,5,4,3,R5
12674,2011-11-01 12:12:00,4,1970.6,38,1,204.33507188074327,31.650260782111488,5,4,4,M4
12675,2010-06-04 09:49:00,2,958.5,553,1,142.6680155217274,22.30020232825911,2,3,3,M3
12676,2011-11-15 12:25:00,11,2843.09,24,1,282.48807033426607,43.7232105501399,5,4,4,R5
12677,2010-06-02 14:30:00,2,395.1,554,1,44.79952774540061,7.619929161810091,2,2,2,M2
12678,2011-10-28 13:04:00,21,34281.18,41,1,1405.204336144785,212.63065042171777,5,5,5,F5
12679,2011-10-12 12:30:00,4,1113.02,58,1,104.0880246297288,16.61320369445932,5,3,3,F3
12680,2011-12-09 12:50:00,4,880.81,0,1,107.64776374268881,17.147164561403322,5,3,3,R5
12681,2011-11-25 11:33:00,45,30868.28,14,1,3440.1944848725875,519.0791727308881,5,5,5,R5
12682,2011-12-06 10:00:00,52,24033.91,3,1,2341.312846906562,354.5969270359843,5,5,5,R5
12683,2011-12-05 16:31:00,21,12696.78,3,1,1356.1234283760084,205.2685142564013,5,5,5,R5
12684,2011-12-02 09:53:00,7,2283.63,7,1,285.0835604040445,43.91253406060667,5,4,4,R5
12685,2011-11-11 13:46:00,6,2863.08,27,1,346.5907270793516,53.08860906190274,5,4,4,R5
12686,2010-12-03 09:51:00,1,178.28,371,0,35.75513728577198,5.413270592865796,3,1,1,M1
12687,2010-08-16 12:12:00,2,2138.91,480,1,289.8053655734423,44.37080483601635,2,4,4,M4
12688,2011-08-18 08:49:00,1,4873.8099999999995,113,0,440.90473887453766,66.18571083118064,5,5,5,M5
12689,2011-11-14 08:31:00,2,1247.61,25,1,156.98497607091034,24.44774641063655,5,4,3,R5
12690,2011-05-18 09:09:00,1,389.01,205,0,30.075259320063314,4.561288898009496,4,1,2,R4
12691,2011-11-11 16:49:00,7,1170.4,27,1,83.89128844338322,13.733693266507483,5,3,3,R5
12692,2010-03-12 14:02:00,1,110.95,636,0,16.336556254368148,2.500483438155222,1,1,1,F1
12693,2011-08-04 17:51:00,7,1703.02,126,1,150.3039372671489,23.69559059007234,5,4,4,M4
12694,2011-09-30 13:06:00,3,1843.35,69,1,217.40764497122035,33.56114674568305,5,4,4,F4
12695,2011-12-02 13:22:00,7,1407.1200000000001,6,1,114.83158365268471,18.374737547902708,5,3,4,R5
12696,2010-10-01 10:43:00,2,851.91,434,1,117.08837352053483,18.463256028080227,2,3,3,F3
12697,2011-11-11 08:47:00,3,957.59,28,1,94.85262132103136,15.177893198154706,5,3,3,R5
12698,2010-04-28 15:51:00,1,339.75,589,0,30.781309905459167,4.667196485818875,1,1,2,F1
12699,2010-10-18 12:07:00,1,638.11,417,0,88.60101927208949,13.340152890813423,3,3,3,R3
12700,2011-12-02 10:47:00,4,4939.99,7,1,621.2648384605956,94.18972576908934,5,5,5,R5
12701,2011-09-21 10:47:00,6,2446.41,79,1,341.205095107924,52.2807642661886,5,4,4,M4
12702,2011-11-20 10:36:00,1,219.0,19,0,19.242660796355278,2.9363991194532915,5,1,1,R5
12703,2011-09-29 17:52:00,4,1006.53,70,1,154.36515149378766,24.15477272406815,5,4,3,M3
12704,2011-12-02 13:15:00,8,2340.84,6,1,188.25123763798427,29.43768564569764,5,4,4,R5
12705,2011-11-24 13:17:00,14,11762.1,14,1,1435.5465431933035,216.83198147899552,5,5,5,R5
12707,2011-02-21 08:38:00,1,603.42,291,0,68.86733250431791,10.380099875647687,3,2,2,F2
12708,2011-11-10 09:52:00,18,5314.1,29,1,627.4891196116669,95.82336794175004,5,5,5,R5
12709,2011-11-24 15:38:00,34,31093.34,14,1,1494.2623501279734,226.639352519196,5,5,5,R5
12710,2011-09-04 12:00:00,3,1149.02,96,1,177.17181860439135,27.5257727906587,5,4,3,M3
12711,2010-04-07 11:59:00,2,1339.05,611,1,147.78087813527029,23.067131720290543,1,3,4,F3
12712,2011-11-11 08:19:00,21,7193.66,28,1,551.3813117764289,84.55719676646433,5,5,5,R5
12713,2011-12-09 12:16:00,1,848.55,0,0,97.31820354806447,14.647730532209671,5,3,3,R5
12714,2011-11-30 15:43:00,12,14093.71,8,1,1685.1639345952688,254.1745901892903,5,5,5,R5
12715,2011-08-25 15:22:00,1,353.86,105,0,47.34798153284327,7.15219722992649,5,2,2,F2
12716,2011-12-06 08:55:00,2,1053.49,3,1,154.9284352220649,24.139265283309737,5,4,3,R5
12717,2011-07-11 14:47:00,3,1308.91,150,1,148.92431191744222,23.288646787616333,4,3,4,R4
12718,2011-09-29 16:38:00,1,238.25,70,0,43.73697173081414,6.610545759622121,5,2,1,R5
12719,2011-12-04 13:45:00,2,644.95,4,1,83.52152575568007,13.428228863352011,5,3,3,R5
12720,2011-12-07 08:03:00,30,8260.67,2,1,1192.7166411445696,181.20749617168545,5,5,5,R5
12721,2011-11-08 12:13:00,8,4013.08,31,1,535.4852005309766,81.5227800796465,5,5,5,R5
12722,2011-09-15 14:50:00,4,997.63,84,1,118.61864469305992,18.792796703958988,5,3,3,M3
12723,2011-12-06 10:19:00,5,725.07,3,1,111.6384900550692,17.79577350826038,5,3,3,R5
12724,2011-12-04 16:02:00,7,2317.52,4,1,287.8555301963111,44.32832952944666,5,4,4,R5
12725,2010-12-03 15:45:00,4,2694.56,370,1,263.4897213227996,40.52345819841994,3,4,4,R3
12726,2011-11-11 13:35:00,11,4014.6,27,1,531.2877989447145,81.04316984170717,5,5,5,R5
12727,2011-11-29 11:46:00,10,5679.53,10,1,510.1441748804028,77.82162623206041,5,5,5,R5
12728,2011-09-29 15:31:00,5,1070.17,70,1,124.15820466356013,19.67373069953402,5,3,3,F3
12729,2011-08-18 11:40:00,1,453.01,113,0,54.51534267561837,8.227301401342755,5,2,2,F2
12730,2010-07-06 12:19:00,1,829.25,521,0,77.91632434966631,11.737448652449947,2,2,3,M3
12731,2011-11-16 11:59:00,17,25775.71,23,1,1212.3503477463203,183.50255216194805,5,5,5,R5
12732,2011-06-13 11:33:00,1,236.26000000000002,179,0,25.910586087107713,3.9365879130661567,4,1,1,R4
12733,2011-04-19 16:19:00,4,2424.87,233,1,267.7366145876764,41.16049218815146,4,4,4,F4
12734,2010-12-22 12:47:00,3,639.65,352,1,43.92182540324455,7.538273810486682,3,2,3,R3
12735,2011-01-28 13:37:00,2,779.5699999999999,314,1,83.03397254307082,13.355095881460622,3,3,3,M3
12736,2011-01-11 07:57:00,1,234.0,332,0,13.025301664561198,2.0037952496841793,3,1,1,F1
12737,2010-07-29 12:29:00,2,3710.5,498,1,1.3862943611198906,1.1079441541679835,2,1,5,F1
12738,2010-12-02 18:27:00,1,310.7,371,0,51.2404147582139,7.736062213732085,3,2,2,R3
12739,2011-09-22 13:00:00,4,2726.73,77,1,199.4899718109624,30.923495771644358,5,4,4,F4
12740,2011-10-07 10:44:00,1,427.6,63,0,65.78994952099221,9.918492428148832,5,2,2,M2
12741,2010-06-28 14:36:00,2,406.07,528,1,38.817095308550215,6.722564296282531,2,2,2,M2
12742,2010-03-24 12:43:00,1,1201.52,625,0,170.80049204074226,25.67007380611134,1,4,3,M3
12743,2011-07-28 16:21:00,2,546.43,133,1,124.63935745880453,19.59590361882068,5,3,2,F3
12744,2011-10-19 11:18:00,11,25317.06,51,1,913.9317207160238,138.4397581074036,5,5,5,F5
12745,2010-08-10 10:14:00,3,925.41,486,1,62.27382324750501,10.291073487125752,2,2,3,M3
12746,2010-06-17 10:41:00,1,254.55,540,0,30.63178532461115,4.644767798691673,2,1,1,F1
12747,2011-12-07 14:34:00,26,9276.539999999999,1,1,557.4665875016625,85.71998812524937,5,5,5,R5
12748,2011-12-09 12:20:00,336,56599.39,0,1,9292.81924105043,1411.5228861575645,5,5,5,R5
12749,2011-12-06 09:56:00,9,6897.36,3,1,617.6947422013523,93.90421133020284,5,5,5,R5
12750,2011-08-03 09:13:00,1,275.88,128,0,29.705170472643115,4.505775570896467,5,1,1,F1
12751,2010-09-21 12:49:00,1,268.27,444,0,74.25675648068712,11.188513472103068,2,2,1,F2
12752,2011-09-19 13:32:00,1,4366.78,80,0,192.18704484508754,28.87805672676313,5,4,5,R5
12753,2011-11-17 10:52:00,6,21429.39,22,1,775.3500834699855,117.40251252049782,5,5,5,R5
12754,2011-04-18 09:00:00,3,3010.74,235,1,117.98842543853625,18.648263815780435,4,3,5,F3
12755,2011-03-04 12:42:00,11,9030.66,280,1,126.73920770645266,20.3608811559679,3,3,5,M5
12756,2011-09-14 09:31:00,1,112.07999999999998,86,0,13.947086915752992,2.1420630373629486,5,1,1,F1
12757,2011-11-24 12:30:00,13,7857.1,15,1,618.8219049780703,94.27328574671054,5,5,5,R5
12758,2011-08-15 10:22:00,7,9903.24,116,1,874.8718635540193,132.3807795331029,5,5,5,F5
12759,2011-10-18 14:49:00,8,5020.74,51,1,687.2778532367114,104.29167798550671,5,5,5,F5
12760,2010-09-10 08:50:00,1,347.8,455,0,45.55856740564727,6.883785110847089,2,2,2,M2
12761,2010-09-08 12:17:00,2,782.95,457,1,62.18100367707438,10.227150551561158,2,2,3,F2
12762,2011-12-02 10:23:00,2,1898.52,7,1,179.06119315840294,27.75917897376044,5,4,4,R5
12763,2011-07-24 14:12:00,2,814.16,137,1,88.76985549555502,14.215478324333253,4,3,3,M3
12764,2011-01-27 10:19:00,1,1693.88,316,0,97.0369931712006,14.60554897568009,3,3,4,M4
12765,2010-08-24 13:51:00,6,1404.58,471,1,174.2734195937917,27.241012939068753,2,4,4,R2
12766,2011-12-06 08:46:00,9,10068.28,3,1,1077.4398991369974,162.8659848705496,5,5,5,R5
12767,2010-11-29 09:38:00,1,949.82,375,0,108.11817557728885,16.267726336593327,3,3,3,M3
12768,2010-09-15 12:08:00,1,168.69000000000003,450,0,20.888654335290468,3.1832981502935698,2,1,1,F1
12769,2011-04-15 10:25:00,1,1143.6,238,0,70.92103959421246,10.68815593913187,4,2,3,R4
12770,2011-05-13 09:33:00,2,3246.45,210,1,113.37196047337638,17.905794071006458,4,3,5,R4
12771,2010-08-11 11:51:00,1,282.3,485,0,27.829733580245186,4.224460037036778,2,1,1,R2
12772,2011-10-11 09:19:00,1,892.47,59,0,119.13720474701641,17.920580712052463,5,3,3,M3
12773,2010-05-24 17:30:00,1,124.25,563,0,14.084353788529475,2.162653068279421,2,1,1,F1
12774,2010-06-22 10:38:00,1,98.7,535,0,12.73180067479824,1.959770101219736,2,1,1,F1
12775,2011-11-22 16:33:00,7,1686.12,16,1,190.0169000185299,29.652535002779487,5,4,4,R5
12776,2010-02-10 12:11:00,1,55.5,667,0,8.747034264178168,1.3620551396267253,1,1,1,F1
12777,2010-09-08 11:35:00,1,519.45,457,0,62.738955565960374,9.460843334894056,2,2,2,F2
12778,2011-11-20 11:30:00,9,1775.68,19,1,278.8422014475473,43.076330217132096,5,4,4,R5
12779,2011-11-02 11:43:00,14,6722.2699999999995,37,1,660.0251921822165,100.50377882733248,5,5,5,F5
12780,2010-04-20 09:40:00,1,337.4,598,0,47.572586744065084,7.185888011609762,1,2,2,F2
12781,2011-10-07 10:37:00,2,826.74,63,1,78.19310301795589,12.628965452693384,5,3,3,M3
12782,2011-12-05 09:16:00,11,4618.24,4,1,477.28313865615274,72.9424707984229,5,5,5,R5
12783,2011-12-07 15:56:00,6,2225.91,1,1,159.34360262156372,25.00154039323456,5,4,4,R5
12784,2011-11-30 15:38:00,3,1804.75,8,1,232.22280115538638,35.78342017330795,5,4,4,R5
12785,2010-12-10 13:48:00,3,1100.4,363,1,109.20831655915495,17.33124748387324,3,3,3,F3
12786,2010-04-09 12:12:00,1,728.5,609,0,49.13147816444454,7.4197217246666805,1,2,3,F2
12787,2011-11-30 08:44:00,4,862.18,9,1,102.9422532786551,16.441337991798264,5,3,3,R5
12788,2010-09-02 14:21:00,4,444.9,462,1,51.841703909689194,8.776255586453379,2,2,2,F2
12789,2011-10-05 13:34:00,3,273.35,64,1,9.704060527839234,2.4056090791758855,5,1,1,F1
12790,2011-05-31 14:14:00,2,591.85,191,1,73.64949940946421,11.947424911419631,4,2,2,R4
12791,2010-12-01 11:27:00,6,1056.1100000000001,373,1,63.177177075277044,10.576576561291558,3,2,3,R3
12792,2011-03-28 11:36:00,2,827.01,256,1,97.22788467867764,15.484182701801645,4,3,3,F3
12793,2011-01-09 12:12:00,3,1017.33,334,1,115.55363712680156,18.28304556902023,3,3,3,F3
12794,2011-10-17 14:54:00,2,860.41,52,1,112.40675321341705,17.76101298201256,5,3,3,F3
12795,2011-11-21 10:27:00,1,430.48,18,0,23.616907243710198,3.5925360865565295,5,1,2,R5
12796,2010-03-21 15:49:00,1,381.0,627,0,21.702535515578987,3.305380327336848,1,1,2,F1
12797,2010-12-09 10:55:00,2,806.11,365,1,84.59184809108487,13.58877721366273,3,3,3,R3
12798,2011-11-29 15:52:00,4,8510.93,9,1,135.80763139741742,21.37114470961261,5,3,5,R5
12799,2010-06-28 15:57:00,1,219.35,528,0,32.94487532168303,4.9917312982524535,2,1,1,M1
12800,2010-08-26 14:11:00,3,584.25,469,1,71.41375285763122,11.662062928644684,2,2,2,R2
12801,2010-07-27 09:38:00,1,1071.82,500,0,106.62547272578382,16.043820908867573,2,3,3,R2
12802,2011-06-06 09:36:00,7,2416.42,186,1,330.1225205292075,50.66837807938113,4,4,4,R4
12803,2010-11-11 14:57:00,1,1092.81,392,0,146.31456925982516,21.997185388973776,3,3,3,R3
12804,2010-08-31 11:58:00,2,327.02,465,1,87.45049303057363,14.017573954586044,2,3,2,R2
12805,2010-11-23 12:27:00,4,1434.95,381,1,130.79247100911184,20.618870651366773,3,3,4,R3
12806,2010-09-30 13:34:00,4,2878.96,434,1,189.79988374827732,29.469982562241597,2,4,4,M4
12807,2010-11-21 14:21:00,1,330.35,382,0,32.316841546752094,4.8975262320128135,3,1,2,R3
12808,2011-11-03 10:05:00,5,906.1,36,1,106.14650203355241,16.97197530503286,5,3,3,F3
12809,2011-06-15 10:51:00,3,1755.94,177,1,146.0780488989231,22.861707334838464,4,3,4,R4
12810,2010-06-23 10:53:00,2,534.99,534,1,76.71929710485855,12.407894565728784,2,3,2,M2
12811,2011-03-24 09:42:00,5,1033.9,260,1,112.57246401706469,17.935869602559702,4,3,3,F3
12812,2011-10-26 09:54:00,1,229.64000000000001,44,0,34.945665700087325,5.291849855013099,5,1,1,R5
12813,2010-07-26 09:50:00,3,1687.8,501,1,133.3348616929849,20.950229253947732,2,3,4,R2
12814,2011-08-30 12:11:00,1,125.92,101,0,4.584967478670571,0.7377451218005857,5,1,1,F1
12815,2011-07-15 10:21:00,2,1063.46,147,1,95.62164429621289,15.243246644431935,4,3,3,M3
12816,2011-09-05 12:41:00,2,572.2,95,1,44.13633755311889,7.520450632967833,5,2,2,F2
12817,2011-03-03 16:28:00,3,690.98,280,1,51.88237033319476,8.732355549979214,3,2,3,F2
12818,2011-03-23 12:06:00,1,1542.08,261,0,44.65057204453812,6.747585806680718,4,2,4,F2
12819,2010-09-07 15:20:00,1,540.52,457,0,49.29487869214082,7.444231803821123,2,2,2,F2
12820,2011-12-06 15:12:00,11,2689.52,2,1,376.98900229291496,57.89835034393724,5,5,4,R5
12821,2011-05-09 15:51:00,2,220.8,213,1,31.386682923101574,5.608002438465236,4,1,1,R4
12822,2011-09-30 10:04:00,2,948.88,70,1,108.66684530943084,17.200026796414626,5,3,3,F3
12823,2011-09-26 07:35:00,18,6501.5,74,1,69.95397197334859,12.19309579600229,5,2,5,M5
12824,2011-10-11 12:49:00,1,397.12,59,0,55.83406564505403,8.425109846758104,5,2,2,F2
12825,2010-07-06 13:56:00,2,518.63,520,1,42.2658358959077,7.2398753843861545,2,2,2,M2
12826,2011-12-07 10:25:00,12,2955.75,2,1,399.042663479763,61.25639952196445,5,5,4,R5
12827,2011-12-04 12:17:00,3,430.15000000000003,5,1,52.3161322754761,8.797419841321416,5,2,2,R5
12828,2011-12-07 08:45:00,6,1018.71,2,1,116.58623150733743,18.587934726100617,5,3,3,R5
12829,2011-01-07 11:13:00,3,385.3,336,1,43.07660635831967,7.4114909537479505,3,2,2,M2
12830,2011-11-02 11:54:00,6,6814.64,37,1,200.59902412974543,31.189853619461815,5,4,5,M5
12831,2011-03-22 13:02:00,3,451.11,261,1,53.463126892163274,8.969469033824492,4,2,2,M2
12832,2011-11-07 13:30:00,2,383.03,31,1,53.10943095226676,8.866414642840015,5,2,2,R5
12833,2011-07-17 13:46:00,1,417.38,144,0,41.69805355931431,6.304708033897146,4,2,2,M2
12834,2011-03-02 09:49:00,1,312.38,282,0,31.046728939921614,4.707009340988241,3,1,2,F1
12835,2010-10-08 10:59:00,41,6043.31,427,1,794.8964332263706,122.08446498395558,3,5,5,F5
12836,2011-10-11 15:10:00,15,6585.62,58,1,656.214591532347,99.98218872985204,5,5,5,F5
12837,2011-06-19 16:07:00,2,688.41,172,1,99.6710372031089,15.850655580466334,4,3,3,F3
12838,2011-11-06 12:20:00,10,3398.48,33,1,590.3387182020491,89.85080773030737,5,5,5,R5
12839,2011-12-07 12:33:00,26,10071.73,2,1,1394.400149725485,211.2600224588228,5,5,5,R5
12840,2011-07-19 09:29:00,7,4041.97,143,1,437.39691368882944,66.75953705332441,4,5,5,R4
12841,2011-12-05 11:13:00,40,7540.68,4,1,1243.7929795221232,189.36894692831848,5,5,5,R5
12842,2011-09-30 15:33:00,4,1917.99,69,1,129.78245300330357,20.467367950495536,5,3,4,M4
12843,2011-10-05 12:09:00,30,6588.41,65,1,445.79834658469997,69.16975198770498,5,5,5,M5
12844,2011-11-10 13:31:00,4,648.6,28,1,111.319527494833,17.69792912422495,5,3,3,R5
12845,2011-03-17 13:34:00,4,354.09,266,1,25.888932194875316,4.883339829231297,4,1,2,M2
12846,2010-01-26 16:29:00,1,15.58,681,0,0.6931471805599453,0.1539720770839918,1,1,1,F1
12847,2011-11-17 13:16:00,2,1636.8999999999999,21,1,257.8617451963588,39.579261779453816,5,4,4,R5
12848,2010-02-02 12:45:00,1,208.0,675,0,23.539048737851502,3.580857310677725,1,1,1,F1
12849,2011-11-08 13:41:00,6,3090.56,30,1,308.6340389364478,47.39510584046716,5,4,5,R5
12850,2010-09-20 12:26:00,1,330.0,445,0,9.23024103368252,1.4345361550523779,2,1,2,F1
12851,2011-09-04 12:41:00,2,284.13,96,1,78.16319907348831,12.624479861023246,5,3,1,R5
12852,2011-02-18 08:47:00,1,311.55,294,0,35.23174649117213,5.334761973675819,3,1,2,F1
12853,2011-07-28 11:29:00,11,3907.5,134,1,330.02527440566865,50.85379116085029,5,4,5,F4
12854,2011-09-22 12:15:00,7,2994.02,78,1,450.09336037204224,68.66400405580633,5,5,4,R5
12855,2010-12-02 09:37:00,4,650.9399999999999,372,1,94.58031486074667,15.187047229112,3,3,3,R3
12856,2011-12-02 10:52:00,6,2179.93,7,1,407.17289694750843,62.17593454212626,5,5,4,R5
12857,2011-05-13 10:20:00,6,3688.0,210,1,282.2088713933639,43.43133070900458,4,4,5,R4
12858,2010-11-21 12:55:00,1,177.92,382,0,38.448273160799445,5.817240974119916,3,2,1,R3
12859,2010-09-07 12:20:00,1,575.1,458,0,49.819023446347906,7.5228535169521855,2,2,2,F2
12860,2010-01-15 15:22:00,1,55.47,692,0,14.503974790619838,2.225596218592975,1,1,1,F1
12861,2010-03-30 11:39:00,1,68.25,619,0,6.921658184151129,1.0882487276226693,1,1,1,F1
